,Stock 1,Stock 2,Stock 3,Stock 4,Stock 5
2025-04-01,-0.013482570521808417,-0.015377489642360485,0.006469355673465505,-0.01696133528508188,-0.022396034559066066
2025-04-02,-0.005259652777578519,-0.0021556620941909624,0.04510191373376558,-0.013180487769653342,0.01967047591691358
2025-04-03,0.015817999872669544,-0.0230423466103092,0.016330980202869334,-0.022938704710381078,-0.05359430258276869
2025-04-04,0.013040985980334985,-0.03471341045635942,0.00996883487614409,-0.012761298056542277,0.03361949396081464
2025-04-07,0.02212364536068509,-0.008100436201655514,-0.012838818261986863,-0.02355684458253851,-0.007849176996101928
2025-04-08,-0.004617755343580728,-0.006313760793461676,0.004125555287186028,0.01249207802830671,0.007961313613634046
2025-04-09,-0.014385860549991875,-0.028148301825434742,0.027897847855188482,-0.012871466747205573,-0.012119011460617519
2025-04-10,-0.009468471074722918,-0.03652020944124256,-0.00859632281753187,-0.008630249986401111,0.013318085247292284
2025-04-11,0.014858211028819986,0.0010748399342705942,0.01944664971062369,0.007769042360393718,0.0006861223321790388
2025-04-14,0.0042096901735246784,-0.002817033988650135,-0.006920884446733858,-0.004364179932813511,-0.021796043993680576
2025-04-15,0.006587091505127073,-0.019042637824315582,0.017675489366530118,-0.00399714957231904,0.001987922405282714
2025-04-16,0.010818009287198135,0.013771031879672168,-0.030884522838739603,-0.003143007601034583,0.018432648363841994
2025-04-17,-0.03351760786255306,0.008707588184025594,-0.045113779179344,-0.01964177984299117,0.0017710418159982157
2025-04-18,-0.03266194311460316,-0.01888746523351081,-0.028848855467154592,0.03339870062329265,0.004275402537323487
2025-04-21,0.012270217593286049,-0.0034594791136305534,-0.006087123980342251,-0.03183074944638102,-0.004848482171469321
2025-04-22,-0.014332059297992715,0.017995582324257912,0.023542719846950104,0.029880667244712066,0.017890053206738053
2025-04-23,-0.011033727040780497,-0.021548448869796077,0.016201310757718704,0.008093019344658565,-0.034975337301525654
2025-04-24,0.008076929463656828,0.017142618538815057,0.002176142267558429,-0.0027047279011618336,-0.015268949111165097
2025-04-25,-0.02832817458547929,0.01686297642664184,-0.005195763527649724,-0.003676081747481931,0.03503352037107723
2025-04-28,0.014583168941439312,0.00838127877771257,0.0038338773946816605,0.03091700297921486,0.03477989243152392
2025-04-29,0.019400685969361318,0.012565217794973098,-0.04175165717282466,0.003468416368459668,-0.001603423881162232
2025-04-30,0.0028749280189915194,0.01966626677053548,-0.055294492033049855,-0.010440554473232003,0.0063777062257612165
2025-05-01,-0.008371857328508274,-0.027718762084631105,0.01821241233700568,0.0065161617466501075,-0.018593891348967027
2025-05-02,0.007269854544957642,0.01728152477148764,0.0011052419210530351,0.016868224250185252,0.002561918984500361
2025-05-05,-0.006928526555702653,-0.022438276103579544,-0.0007188736672014954,0.0048739616888719035,0.018347309257692568
2025-05-06,-0.001302997902926225,0.010097163760233615,-0.018461611939505483,-0.014760992500827018,-0.0012085159418422193
2025-05-07,-0.020297170227673404,0.01725522536880303,0.010210303578491155,0.006560349063073742,0.007747989165517618
2025-05-08,0.04058600305696822,-0.00841257040997957,-0.0439820088919291,0.004973614984144526,-1.2070892086081192e-05
2025-05-09,-0.009394370086709946,-0.018751309255625726,-0.00781424225613708,0.004616097991506586,-0.009097591891384569
2025-05-12,0.04807474030610815,-0.018377932041915502,-0.014973898593472331,-0.04580564312667573,0.006011582475132111
2025-05-13,-0.04012237738856518,-0.009837320833205905,-0.004523626880740671,-0.013282380881390584,0.035152307585082594
2025-05-14,0.020672726910786095,0.02701453681334997,-0.016788518188685164,0.02329835451810018,0.01086082605517575
2025-05-15,0.01629463734441573,0.02135903955177966,-0.017324470681919717,-0.007514515804558908,0.018087353355133617
2025-05-16,-0.05351933001957303,0.030787718321034586,0.011990467451766632,8.591709581598614e-05,0.005395570808143741
2025-05-19,-0.019793307119115783,-0.006016932780721358,0.022745045863528005,0.026603409704511402,0.053469182423997764
2025-05-20,-0.0004786078400706181,-0.012245733204064857,-0.00932805062166641,-0.01955071328504101,-0.0005572503539591725
2025-05-21,0.008617411822292843,0.000315104738647836,0.02266806400183913,-0.0036911198359128768,-0.00596677892275337
2025-05-22,-0.010682221852634819,-0.03216446527530133,-0.030825619436471725,-0.02284206349112801,0.02666974110820116
2025-05-23,0.018728722884648344,0.02810073135308058,-0.025978778266144784,-0.0391281109885433,-0.012276171190781551
2025-05-26,0.0045062108302297114,0.010914030205344469,0.02172180715784679,0.006663343948690403,0.03522560449009802
2025-05-27,-0.0034580859118357216,-0.017412302448280223,-0.033168404262786805,-0.016921796581759165,0.005825358821892897
2025-05-28,-0.016916688875360734,0.01954264180749418,0.02882703371060776,-0.04750231880813417,0.018115956656792928
2025-05-29,-0.044779901265374254,0.008989454608726992,0.025177774181791054,0.0022944877753520677,-0.02490126240691756
2025-05-30,-0.010766374052278004,-0.004241893034761869,-0.0026483995920592034,-0.003062621857596566,-0.0011983733487832813
2025-06-02,0.005255765215648972,-0.023444152143067637,-0.0038477898551818037,0.03088338421393891,-0.006715406415377006
2025-06-03,-0.007907907103009256,0.02231314592729708,-0.051486674480993366,0.024329202199707328,-0.01170632762515683
2025-06-04,0.004269444386826697,0.0029221534662416263,0.019654932452978224,-0.004361391982906727,-0.012640065736595511
2025-06-05,0.026599978569862005,-0.04738879670361916,0.001405695181533127,-0.02630137712226029,-0.014333706264302365
2025-06-06,0.040398032945338315,0.00010808562942076397,0.004889421217825993,-0.0352451336510567,-0.01367395705996645
2025-06-09,0.004919029725927212,0.00806256386678393,0.013249566629944531,0.0011718710691533145,0.01147400528248716
2025-06-10,0.010025217408222426,-0.03624374925959368,0.0017386021931392348,0.01622569667564904,0.01271639919671462
2025-06-11,-0.006296960506443664,-0.015227888144275043,-0.021597800912727994,-0.0016223956031272456,0.023386000897358563
2025-06-12,-0.03877833632715702,-0.012272838728379799,-0.02203709194467229,0.01656125267829864,-0.010137402806775133
2025-06-13,-0.008448340100959573,-0.0033445782703240604,0.009859103937561004,-0.006871333596521665,-0.06179334442121233
2025-06-16,0.011796386069713378,0.009733336176319054,-0.0033965824273261324,-0.020897573592853505,0.008003488681828689
2025-06-17,0.008548071583376437,-0.008436142046429887,-0.0033402016792473195,-0.01775990772064432,-0.002575094553601154
2025-06-18,-0.030468059999840015,0.009302969301111219,-0.018049282516707725,0.005745525767029989,-0.027493771960121413
2025-06-19,-0.01085990884039823,-0.0012105204856898988,-0.032744286638410024,0.0032975146803609066,-0.006604714444474036
2025-06-20,-0.03443320051676529,-0.025384328229785383,0.013017307701121627,0.01873452738543187,-0.0016395160678619174
2025-06-23,0.009054123677292096,0.005461927744490976,0.007563781985342232,0.026368943485819304,-0.029572969345111208
2025-06-24,0.014424676958539792,-0.006662323182373473,-0.003491266068126792,-0.005057763558696319,-0.00652417857816945
2025-06-25,-0.023805028541212116,0.004655928309729312,0.0338397817352091,-0.00012266793237820424,0.0009718267686533409
2025-06-26,-0.012827907659455117,-0.0013504023112726829,0.010270406871572393,-0.006425447861214038,-0.00810886901447663
2025-06-27,0.009024447705390065,-0.017512548833022435,0.006031705178923541,0.017256679261522447,0.027808699698861513
2025-06-30,-0.0008079664625510097,0.027957467192691942,0.02145635494788463,-0.019105608134054784,-0.023635910584303525
2025-07-01,-0.005112318416227103,0.021349185515020467,-0.0004458395228717248,-0.011074244872665302,0.031542138596031014
2025-07-02,0.006715490294611427,-0.04647532526913783,0.007316382406869007,0.01133631279909354,0.005497036660938786
2025-07-03,0.009944629851412175,-0.0003455718815449071,-0.025695230371358804,-0.006434738660584208,-0.018074683281039207
2025-07-04,-0.017812523447342108,-0.024560522471252056,0.009999618601668364,0.0029535568617873676,-0.007995183725696938
2025-07-07,-0.012059179051414655,0.0005313966833403517,0.022332654040665794,-0.03986860987541925,0.008501291816893825
2025-07-08,-0.009963712817865365,-0.03738179058386646,-0.0386514993160301,-0.017406284101751657,0.005375716028090242
2025-07-09,0.00882222813063822,-0.01793958791491882,0.021115901660313834,0.029034072294204388,0.00888216819340607
2025-07-10,-0.010887103377295322,0.023216776460474032,0.01597955799749322,0.018181852026808627,-0.012203433417948403
2025-07-11,-0.05730193130861068,0.04242309967951995,-0.03171522075263618,0.0002845980609251793,0.04747015717616571
2025-07-14,0.007582713550565837,0.01978785215875801,-0.029478174821285525,-0.03516442368849156,-0.009700958347063388
2025-07-15,0.022558624758297875,-0.005942611342780634,-0.015004736553639795,0.004947088751443646,0.022386251930047254
2025-07-16,-0.028295368810708082,-0.023484474063239093,-0.014883598372861632,0.022634659866563912,0.0056802672117001645
2025-07-17,0.04271754231679574,0.01953682189130988,0.00029805204068398405,0.025961618536524286,0.005216311614434877
2025-07-18,-0.013184967976434508,0.014493950275011405,-0.013010807746553648,-0.004819537350686144,0.027182830319623312
2025-07-21,-0.0010261560424160874,-0.015177424358917628,-0.008321279844584134,0.021209296014629297,-0.010101663906455026
2025-07-22,-0.006760215791800215,-0.00924849054130799,0.004667599675213601,-0.006732407087524847,-0.031528563557059894
2025-07-23,-0.016885377822882415,-0.01781350336227496,0.025537511844504802,0.017106329709665268,0.012664651263153696
2025-07-24,-0.009148890101360989,-0.015434329672765274,-0.009192473652973881,-0.020241077493475392,0.04968881533933555
2025-07-25,-0.044899497254997284,0.01220538106903925,-0.025000982240251997,-0.001087460901224588,-0.018938240612883954
2025-07-28,-0.022810778083035194,-0.022045144398223398,0.0354633969990556,-0.0016611473878666147,-0.014417478042922649
2025-07-29,0.012042931204989117,0.0012062584689613584,0.015283288477590315,-0.03613003267402558,0.007047188224800912
2025-07-30,0.016319998155631284,-0.03276285453633947,0.009914593272475649,0.03432763796270321,0.0007025990523757703
2025-07-31,0.017277990866654217,0.014308551686293506,-0.013237342250651022,0.0017937250047321848,-0.030809675300897198
2025-08-01,-0.00805844295167572,0.006293911220845566,0.015343691072401919,0.0014911302175087205,0.015282303069083758
2025-08-04,-0.021283009265339135,-0.001034480381466755,0.0013846286494257373,0.03728790892616334,-0.0032887350897460935
2025-08-05,-0.009020898996284018,0.0014260072450705923,-0.017535114323282888,0.004843329104277329,-0.006321040077755636
2025-08-06,-0.03544745385746797,-0.00017174577013769844,-0.0053652290139825035,-0.03216010271439571,-0.0003427418215587356
2025-08-07,0.030322703832753952,0.011361290392833588,0.013151680125944526,-0.026169385357152297,0.010482830019075297
2025-08-08,0.0039611359595249996,0.011514359366918345,0.009408176423096494,-0.02654483176254781,0.00017196898132783368
2025-08-11,-0.014258589466574502,-1.6818871108630812e-06,-0.0170932798038303,0.026884751845533007,-0.016311764179302194
2025-08-12,-0.01712463630901382,0.0024886289235192616,-0.02075590253451667,-0.007521481606183593,-0.015722241195644637
2025-08-13,0.028804577378468567,0.01657790064236367,-0.00014940152916074012,-0.006847733344255799,0.0196245254482639
2025-08-14,0.009062889278954699,0.010901411198835437,0.0004760419271748178,-0.03331338042930152,-0.0012501007015751646
2025-08-15,-0.009696659398515455,0.013805371289637894,0.0210144894199371,-0.012233546511584986,0.010314328643024041
2025-08-18,0.03509450045117726,-0.012431202627804845,0.034052027328399785,-0.016181941180418775,0.0014581315215031069
2025-08-19,0.0007767859867952973,0.0012292221941482644,-0.015878966983639584,-0.010882664036752653,-0.01243135583637106
2025-08-20,0.007510973790053467,0.0075719624891341895,0.04451330441469713,0.0280234301081587,-0.009239417103438244
2025-08-21,0.007469426563315517,0.020726082756215836,0.0016107385506459171,-0.00039290874747220514,0.0020294381520040167
2025-08-22,0.018179283500226052,-0.016095246797153257,-0.005528644203985161,0.010354865747526214,0.007202937877549064
2025-08-25,0.005774948039193714,-0.006416565522360932,0.020244407915231268,0.04275040428867141,0.009086898671698396
2025-08-26,-0.0028676417882460736,0.01598634058540285,-0.0098308172576127,-0.01409264335871787,0.0016548050069089477
2025-08-27,-0.05198398829262479,-0.0223263967433267,-0.005977064231212083,-0.026413564170452684,-0.01984854762910147
2025-08-28,-0.007765036765211666,-0.03237785709215927,-0.0071469143842165005,-0.009752807685716796,0.001506968120651421
2025-08-29,0.02379824262405824,0.00444021596454846,0.0014202314205796257,0.0029846306959182087,0.005532522834893591
2025-09-01,-0.019524134510534925,-0.0012963463894263953,0.007149406813009642,-0.026770349233130916,0.018147393894381317
2025-09-02,0.022375315769028348,-0.011695648000126142,-0.003834096592674066,-0.01670252058983096,0.014876405199297381
2025-09-03,-0.02043175982244795,-0.0034555035865705013,-0.016310697305703368,0.002017049926607887,-0.03550758420384511
2025-09-04,0.027157117443218755,-0.018461498065960334,0.0021954818273746853,-0.0032557551189797444,-0.014344685041138505
2025-09-05,-0.016897565863639386,0.019535896502222448,-0.009558347669274556,0.006402861555280448,-0.015144031884011791
2025-09-08,-0.012015526826432355,0.01039077147045981,0.019418406357691168,-0.002509474144547339,-0.02782186095361761
2025-09-09,0.04014252046123167,-0.01626250681162794,-0.030285766849534684,0.051537331775599535,-0.007105832612692966
2025-09-10,-0.028640917005300977,-0.012749728802990547,0.008316222088213785,0.004794718097798623,-0.01616452883317092
2025-09-11,0.036770089752683394,-0.009476352694030814,-0.022955197873234037,0.020012279797178983,0.027207746432511247
2025-09-12,-0.01546889070420021,-0.02739889076725934,0.021378605719266988,-0.04076623801338568,-0.02381374292711126
2025-09-15,0.020144650173220736,-0.0001070566908107494,-0.0042879270050629045,0.008024053137157393,-0.0020576038866407307
2025-09-16,-0.025290869314587083,0.026175908957439178,0.027128940923724965,0.0050936565528369735,0.0019008725052131502
2025-09-17,0.04668556640917203,-0.004538942331517172,-0.004200348763430538,0.008255454752679067,0.029972735125377358
2025-09-18,0.03232721430876701,-0.004180177413864341,0.007141066700947345,-0.026920804241460154,-0.005253296589908033
2025-09-19,-0.015932051715391225,-0.01932211050976376,0.034045357849579454,-0.014957034069118141,-0.009678807060920853
2025-09-22,0.00828258029468484,0.026599578870881477,0.01056628223277344,0.05466534977931643,-0.0004934813068965799
2025-09-23,0.006155345734904633,0.006490901922831794,0.029268456926279714,0.011083133566257468,-0.0013254720578449101
2025-09-24,-0.018112823155824704,0.005871597503167046,0.028613595116562578,-0.007233736371476093,0.011512350234096044
2025-09-25,0.005905484026792798,0.018105495008614664,-0.015210165121204648,0.04681959588448286,-0.024890434849984055
2025-09-26,-0.006331020483620045,0.01956912044549164,0.006910729257969879,0.01744664157304495,-0.008962086473989758
2025-09-29,-0.0004962227517543331,0.00124386575092147,0.03187184576325494,0.014700004055746636,0.01679166966155647
2025-09-30,-0.012233041324644969,0.020172806586332734,0.005496499802007197,0.028376459193626215,0.04045188101113426
2025-10-01,-0.005148546569800803,-0.007151574263734297,-0.01641488998225768,-0.0018733438477010267,-0.006662655254900767
2025-10-02,0.008156731226892876,-0.0018931271736515375,-0.006251485495517272,0.022046874463591163,-0.0179171626178534
2025-10-03,0.009615778919709078,-0.0071442943477756735,0.015368664833830335,0.02830095413700424,-0.005074820213538074
2025-10-06,0.009772748893814315,0.0045654199075270616,-0.015101909950760974,0.00579890400361065,0.006759513035397748
2025-10-07,0.00921482915980494,-0.002972391117228326,0.0028796956996244983,-0.022196754207053887,-0.006181346730156935
2025-10-08,0.012046403442699347,0.01867402767364859,-0.007474158547122803,0.0030895031550949234,0.005545660860302795
2025-10-09,0.005016992753057156,0.011746214027821533,-0.036001913762646415,1.3518505673046803e-05,0.005764028051834703
2025-10-10,-0.01918955438244482,0.03389860867355759,0.004222259050398297,0.031758415202306586,-0.014921230368919137
2025-10-13,-0.01729469726249911,0.005470056345029826,-0.0331161022114475,0.0052853198696893745,0.0029400584295419265
2025-10-14,0.021089353648689056,0.014909131320973901,-0.00737668798263339,-0.021172496896563992,0.034639180506603126
2025-10-15,-0.014953549519586192,-0.020111375918347763,-0.02091430859793937,0.023077754589972695,-0.009422254439446397
2025-10-16,-0.014174068504588282,0.003746768605994648,-0.0031438308727258363,-0.012641477048824396,0.01595191825427352
2025-10-17,0.022061162963641728,0.02049488780386509,0.016206358066077214,0.009011782259740324,-0.03512757189614972
2025-10-20,0.033807062801703064,0.007015120609594431,0.013077247397554996,0.02303196272698102,0.02923549761301144
2025-10-21,0.009324353015643074,0.009664075218520309,-0.011045260474572343,0.0016604157692394655,-0.016213963978680787
2025-10-22,-0.01348938467221604,-0.01701543294079025,-0.0021227292162917777,0.02174374579078559,0.06242957587418474
2025-10-23,0.004778557238489667,-0.026311390403476572,0.025959776810397826,-0.005028298258752337,-0.012287353162039783
2025-10-24,0.005183531814591351,-0.024100592159957007,0.005434469763202288,-0.0007678051509322889,0.002963163627490375
2025-10-27,0.008591313831671887,0.0023470885762087684,0.0013258823117012865,0.0066640362835939035,0.009264959924737894
2025-10-28,-0.019824869733972055,-0.02798785675173259,-0.00023278813650016677,-0.028044300770731195,0.0027468533601076126
2025-10-29,0.019581953453072856,0.013056623542844191,-0.02016536937837422,-0.016337990108957735,0.007537547083491181
2025-10-30,-0.007050754354799697,-0.005347377674854068,0.012855147019234223,-0.01892366224569905,-0.007049483522341865
2025-10-31,-0.01511531245276175,-0.020062502820820068,-0.01627325790293268,0.014444418668986927,0.0020343371219781956
2025-11-03,-0.016722253351448172,-0.0036286075927551326,-0.03229196445556229,-0.013760499047021358,0.0430513387541896
2025-11-04,-0.0008052010807142874,0.015512239220448287,-0.0003098154907530346,0.007931844291835886,0.014164371766247921
2025-11-05,-0.021317953412640176,0.000381202187733633,0.03205791364441165,-0.015022282593282163,-0.010382509274200714
2025-11-06,-0.005167152315170708,0.006360212363727955,0.011432753573842803,0.02600709763854796,0.010930013846017092
2025-11-07,-0.00024109157620518009,0.025846427267904298,0.014969614575389107,-0.02933982425386848,0.050243740365132496
2025-11-10,0.03575165268800822,-0.0023670837889854116,0.008521788234014435,0.027116185558448917,-0.0024470073358315468
2025-11-11,0.015486498559266017,0.022828993688403607,-0.019485126222763022,-0.011108104256589391,0.01924185043945245
2025-11-12,0.010164455989097996,0.019288702324340646,-0.0016527252914261355,-0.004791565455780952,-0.03975255564856621
2025-11-13,-0.02216382142304202,0.0019394399630512245,0.017339934995790292,0.011556532626833487,-0.0015660651206409048
2025-11-14,-0.004445297038612123,0.005329366318864888,0.002560941609796048,0.02867580115040626,0.003921117769454567
2025-11-17,-0.02904260231691742,-0.024755056308102083,0.03089304450091307,-0.022678431874658355,0.0161586913760576
2025-11-18,-0.004377019895002456,-0.00239803887629654,-0.0016840729104536604,0.025109793060139978,-0.0028609251172047653
2025-11-19,0.000333558706205628,-0.03006348161718886,0.005120677159697312,0.01155384665263355,0.005766254765579664
2025-11-20,0.028546567018592324,0.0021012179900839136,0.006955304813596991,0.03340583969598207,-0.030459500048836814
2025-11-21,-0.008149625122860714,0.029095758199201883,0.019530612819499884,0.014462513821982817,0.01749901011350692
2025-11-24,0.007513030555778702,0.03307876354396646,0.008518795204294638,0.005780602196961979,0.0041704649914466665
2025-11-25,0.004845520591727563,-0.022389121919984923,0.016280216265651973,-0.0016100901754694482,0.03675450336137278
2025-11-26,-0.0005131410461185527,0.009374289412272007,0.005914518426918584,-0.011577906745734669,0.02062849849455166
2025-11-27,0.03835617879266147,0.0007042075944214287,-0.005022165700716411,-0.006119259156153526,-0.03754324826553677
2025-11-28,-0.0025595356926471236,0.006001914741275394,0.0218545975288439,0.019999622423717008,-0.007356977966795176
2025-12-01,-0.004546780855244771,0.023206734695775118,-0.002472331636216836,-0.009243177648006846,0.028442032273106262
2025-12-02,0.02151852032995312,0.0013748902405849354,-0.010935120044034937,-0.040028149682728366,0.012712919420162921
2025-12-03,-0.017072300373401527,-0.03900556209005898,0.03217325589464231,0.0138628213480894,-0.022020852880005534
2025-12-04,-0.023563478652758867,0.018251656185030815,-0.01669805205827186,0.02656694989837038,0.013241134227688819
2025-12-05,0.011663644877594371,0.009052808509655562,0.004817395136943934,0.018439172707943055,-0.00811444045454421
2025-12-08,0.002715349568015325,0.015911667077212106,0.012185251725972967,-0.023166007952429922,-0.009049012442215183
2025-12-09,0.006037805818589224,-0.0071860521170915275,0.03584306456467799,-0.00688672302966927,-0.002246891322323047
2025-12-10,0.01625575985038718,0.007581839938917929,-0.001907306898041835,-0.014230647636388394,0.007005683937673923
2025-12-11,0.021548092112804392,0.010526307997931255,-0.01467076171051517,0.03511180152934443,-0.028329063215362514
2025-12-12,-0.031133365436943488,0.020009610274847166,0.005501647715947306,-0.010040205527117079,-0.02119443825798656
2025-12-15,0.04632617559902382,0.0033362459802875784,0.011616292286210908,0.0073307660990646895,0.009649453073813237
2025-12-16,0.011732790051753551,0.015527305230053242,-0.006525694116758325,-0.004844555659675197,-0.03440559885906499
2025-12-17,-0.014713807225063337,0.006401721116314068,0.02166409712692257,0.012897262132674071,-0.005830813076530511
2025-12-18,-0.024562665731575926,-0.05609129472906391,0.023750392738789865,-0.010843154829409007,-0.008001224720563522
